ID,post_year,categoria_normalizada,post_tag,tag
191935,2024,Política y Economía,Elecciones 2023; Juntos por el cambio; Marcos Peña; Mauricio Macri,Mauricio Macri
195834,2024,Política y Economía,8M; Derechas; Deuda; Feminismos; Javier Milei,8M
195834,2024,Política y Economía,8M; Derechas; Deuda; Feminismos; Javier Milei,Derechas
195834,2024,Política y Economía,8M; Derechas; Deuda; Feminismos; Javier Milei,Deuda
195834,2024,Política y Economía,8M; Derechas; Deuda; Feminismos; Javier Milei,Feminismos
195834,2024,Política y Economía,8M; Derechas; Deuda; Feminismos; Javier Milei,Javier Milei
195847,2024,Educación,Adolescencias; Ciberludopatía,Adolescencias
195847,2024,Educación,Adolescencias; Ciberludopatía,Ciberludopatía
195827,2024,Culturas,Apuestas; Ciberludopatía; Libros,Apuestas
195827,2024,Culturas,Apuestas; Ciberludopatía; Libros,Ciberludopatía
195827,2024,Culturas,Apuestas; Ciberludopatía; Libros,Libros
190568,2024,Culturas,Artes; Periodismo performático; Salud mental,Artes
190568,2024,Culturas,Artes; Periodismo performático; Salud mental,Periodismo Performático
190568,2024,Culturas,Artes; Periodismo performático; Salud mental,Salud Mental
195886,2024,Política y Economía,Derechas; Javier Milei; Salud mental,Derechas
195886,2024,Política y Economía,Derechas; Javier Milei; Salud mental,Javier Milei
195886,2024,Política y Economía,Derechas; Javier Milei; Salud mental,Salud Mental
195886,2024,Salud,Derechas; Javier Milei; Salud mental,Derechas
195886,2024,Salud,Derechas; Javier Milei; Salud mental,Javier Milei
195886,2024,Salud,Derechas; Javier Milei; Salud mental,Salud Mental
195899,2024,Política y Economía,Derechas; Empleo; Javier Milei; Reforma Laboral,Derechas
195899,2024,Política y Economía,Derechas; Empleo; Javier Milei; Reforma Laboral,Empleo
195899,2024,Política y Economía,Derechas; Empleo; Javier Milei; Reforma Laboral,Javier Milei
195899,2024,Política y Economía,Derechas; Empleo; Javier Milei; Reforma Laboral,Reforma Laboral
195917,2024,Política y Economía,Antisemitismo; Javier Milei; Negacionismo; Racismo,Antisemitismo
195917,2024,Política y Economía,Antisemitismo; Javier Milei; Negacionismo; Racismo,Javier Milei
195917,2024,Política y Economía,Antisemitismo; Javier Milei; Negacionismo; Racismo,Negacionismo
195917,2024,Política y Economía,Antisemitismo; Javier Milei; Negacionismo; Racismo,Racismo
195939,2024,Culturas,Ambiente; Capitalismo; Hongos,Ambiente
195939,2024,Culturas,Ambiente; Capitalismo; Hongos,Capitalismo
195939,2024,Culturas,Ambiente; Capitalismo; Hongos,Hongos
195939,2024,Política y Economía,Ambiente; Capitalismo; Hongos,Ambiente
195939,2024,Política y Economía,Ambiente; Capitalismo; Hongos,Capitalismo
195939,2024,Política y Economía,Ambiente; Capitalismo; Hongos,Hongos
196005,2024,Culturas,Diego Maradona; Fútbol; Lionel Messi; Mundial de fútbol; Selección Argentina,Diego Maradona
196005,2024,Culturas,Diego Maradona; Fútbol; Lionel Messi; Mundial de fútbol; Selección Argentina,Fútbol
196005,2024,Culturas,Diego Maradona; Fútbol; Lionel Messi; Mundial de fútbol; Selección Argentina,Lionel Messi
196005,2024,Culturas,Diego Maradona; Fútbol; Lionel Messi; Mundial de fútbol; Selección Argentina,Mundial De Fútbol
196005,2024,Culturas,Diego Maradona; Fútbol; Lionel Messi; Mundial de fútbol; Selección Argentina,Selección Argentina
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,America Latina
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,Brasil
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,Derechas
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,Internacional
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,Javier Milei
196021,2024,Política y Economía,America Latina; Brasil; Derechas; Internacional; Javier Milei; UNSAM,Unsam
196052,2024,Política y Economía,CGT; Paro General,Cgt
196052,2024,Política y Economía,CGT; Paro General,Paro General
196087,2024,Políticas de géneros,Femicidios; Homofobia; LEDA-UNSAM; Visibilidad lésbica,Femicidios
196087,2024,Políticas de géneros,Femicidios; Homofobia; LEDA-UNSAM; Visibilidad lésbica,Homofobia
196087,2024,Políticas de géneros,Femicidios; Homofobia; LEDA-UNSAM; Visibilidad lésbica,Leda-Unsam
196087,2024,Políticas de géneros,Femicidios; Homofobia; LEDA-UNSAM; Visibilidad lésbica,Visibilidad Lésbica
196128,2024,Culturas,Abuso sexual; Netflix; Series; Zapping cultural,Abuso Sexual
196128,2024,Culturas,Abuso sexual; Netflix; Series; Zapping cultural,Netflix
196128,2024,Culturas,Abuso sexual; Netflix; Series; Zapping cultural,Series
196128,2024,Culturas,Abuso sexual; Netflix; Series; Zapping cultural,Zapping Cultural
196153,2024,Política y Economía,Fuerzas armadas; Serivicio militar,Fuerzas Armadas
196153,2024,Política y Economía,Fuerzas armadas; Serivicio militar,Serivicio Militar
196159,2024,Política y Economía,Congreso; Javier Milei; Ley Ómnibus,Congreso
196159,2024,Política y Economía,Congreso; Javier Milei; Ley Ómnibus,Javier Milei
196159,2024,Política y Economía,Congreso; Javier Milei; Ley Ómnibus,Ley Ómnibus
196082,2024,Culturas,Ciencia; Inteligencia artificial; Libros; Nazismo; Zapping cultural,Ciencia
196082,2024,Culturas,Ciencia; Inteligencia artificial; Libros; Nazismo; Zapping cultural,Inteligencia Artificial
196082,2024,Culturas,Ciencia; Inteligencia artificial; Libros; Nazismo; Zapping cultural,Libros
196082,2024,Culturas,Ciencia; Inteligencia artificial; Libros; Nazismo; Zapping cultural,Nazismo
196082,2024,Culturas,Ciencia; Inteligencia artificial; Libros; Nazismo; Zapping cultural,Zapping Cultural
196174,2024,Política y Economía,ferrocarriles; transporte; trenes; trenes argentinos,Ferrocarriles
196174,2024,Política y Economía,ferrocarriles; transporte; trenes; trenes argentinos,Transporte
196174,2024,Política y Economía,ferrocarriles; transporte; trenes; trenes argentinos,Trenes
196174,2024,Política y Economía,ferrocarriles; transporte; trenes; trenes argentinos,Trenes Argentinos
196227,2024,Política y Economía,Comunicación política; Derechas; España; Internacional; Javier Milei,Comunicación Política
196227,2024,Política y Economía,Comunicación política; Derechas; España; Internacional; Javier Milei,Derechas
196227,2024,Política y Economía,Comunicación política; Derechas; España; Internacional; Javier Milei,España
196227,2024,Política y Economía,Comunicación política; Derechas; España; Internacional; Javier Milei,Internacional
196227,2024,Política y Economía,Comunicación política; Derechas; España; Internacional; Javier Milei,Javier Milei
196263,2024,Política y Economía,Derechas; Javier Milei,Derechas
196263,2024,Política y Economía,Derechas; Javier Milei,Javier Milei
196297,2024,Política y Economía,Javier Milei; Llaryora; Pacto de Mayo,Javier Milei
196297,2024,Política y Economía,Javier Milei; Llaryora; Pacto de Mayo,Llaryora
196297,2024,Política y Economía,Javier Milei; Llaryora; Pacto de Mayo,Pacto De Mayo
196323,2024,Política y Economía,Conflictos territoriales; Docentes; Misiones; Protesta social,Conflictos Territoriales
196323,2024,Política y Economía,Conflictos territoriales; Docentes; Misiones; Protesta social,Docentes
196323,2024,Política y Economía,Conflictos territoriales; Docentes; Misiones; Protesta social,Misiones
196323,2024,Política y Economía,Conflictos territoriales; Docentes; Misiones; Protesta social,Protesta Social
196331,2024,Salud,Salud mental,Salud Mental
196394,2024,Política y Economía,Derechas; Desigualdad; Javier Milei; Ley Bases; Neoliberalismo,Derechas
196394,2024,Política y Economía,Derechas; Desigualdad; Javier Milei; Ley Bases; Neoliberalismo,Desigualdad
196394,2024,Política y Economía,Derechas; Desigualdad; Javier Milei; Ley Bases; Neoliberalismo,Javier Milei
196394,2024,Política y Economía,Derechas; Desigualdad; Javier Milei; Ley Bases; Neoliberalismo,Ley Bases
196394,2024,Política y Economía,Derechas; Desigualdad; Javier Milei; Ley Bases; Neoliberalismo,Neoliberalismo
196441,2024,Culturas,Abuelas de Plaza de Mayo; Madres de Plaza de Mayo,Abuelas De Plaza De Mayo
196441,2024,Culturas,Abuelas de Plaza de Mayo; Madres de Plaza de Mayo,Madres De Plaza De Mayo
196441,2024,Política y Economía,Abuelas de Plaza de Mayo; Madres de Plaza de Mayo,Abuelas De Plaza De Mayo
196441,2024,Política y Economía,Abuelas de Plaza de Mayo; Madres de Plaza de Mayo,Madres De Plaza De Mayo
196471,2024,Culturas,Cine; Zapping cultural,Cine
196471,2024,Culturas,Cine; Zapping cultural,Zapping Cultural
196502,2024,Política y Economía,Alimentación; Comedores comunitarios; Javier Milei; Movimientos sociales; O sea digamos,Alimentación
196502,2024,Política y Economía,Alimentación; Comedores comunitarios; Javier Milei; Movimientos sociales; O sea digamos,Comedores Comunitarios
196502,2024,Política y Economía,Alimentación; Comedores comunitarios; Javier Milei; Movimientos sociales; O sea digamos,Javier Milei
196502,2024,Política y Economía,Alimentación; Comedores comunitarios; Javier Milei; Movimientos sociales; O sea digamos,Movimientos Sociales
196502,2024,Política y Economía,Alimentación; Comedores comunitarios; Javier Milei; Movimientos sociales; O sea digamos,O Sea Digamos
196550,2024,Política y Economía,Claudia Sheinbaum; Donald Trump; Internacional; México,Claudia Sheinbaum
196550,2024,Política y Economía,Claudia Sheinbaum; Donald Trump; Internacional; México,Donald Trump
196550,2024,Política y Economía,Claudia Sheinbaum; Donald Trump; Internacional; México,Internacional
196550,2024,Política y Economía,Claudia Sheinbaum; Donald Trump; Internacional; México,México
196600,2024,Políticas de géneros,Abuso sexual; Feminismos; Ni Una Menos,Abuso Sexual
196600,2024,Políticas de géneros,Abuso sexual; Feminismos; Ni Una Menos,Feminismos
196600,2024,Políticas de géneros,Abuso sexual; Feminismos; Ni Una Menos,Ni Una Menos
196243,2024,Culturas,Abuso sexual; Violencia de género,Abuso Sexual
196243,2024,Culturas,Abuso sexual; Violencia de género,Violencia De Género
196629,2024,Culturas,Tenis,Tenis
196668,2024,Culturas,Javier Milei; Libertarios; Nacionalismo,Javier Milei
196668,2024,Culturas,Javier Milei; Libertarios; Nacionalismo,Libertarios
196668,2024,Culturas,Javier Milei; Libertarios; Nacionalismo,Nacionalismo
196668,2024,Política y Economía,Javier Milei; Libertarios; Nacionalismo,Javier Milei
196668,2024,Política y Economía,Javier Milei; Libertarios; Nacionalismo,Libertarios
196668,2024,Política y Economía,Javier Milei; Libertarios; Nacionalismo,Nacionalismo
196682,2024,Política y Economía,Grupo Clarín; Javier Milei; Medios de comunicación; Un año de Milei,Grupo Clarín
196682,2024,Política y Economía,Grupo Clarín; Javier Milei; Medios de comunicación; Un año de Milei,Javier Milei
196682,2024,Política y Economía,Grupo Clarín; Javier Milei; Medios de comunicación; Un año de Milei,Medios De Comunicación
196682,2024,Política y Economía,Grupo Clarín; Javier Milei; Medios de comunicación; Un año de Milei,Un Año De Milei
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,Comedores Comunitarios
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,Javier Milei
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,Juan Grabois
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,Movimientos Sociales
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,O Sea Digamos
196737,2024,Política y Economía,Comedores comunitarios; Javier Milei; Juan Grabois; Movimientos sociales; O sea digamos; Poder Judicial,Poder Judicial
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Comedores Comunitarios
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Economía Popular
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Escuela Idaes
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Feminismos
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Javier Milei
194570,2024,Política y Economía,Comedores comunitarios; Economía Popular; Escuela IDAES; Feminismos; Javier Milei; Un año de Milei,Un Año De Milei
196756,2024,Política y Economía,Cuba; Internacional; Mexico,Cuba
196756,2024,Política y Economía,Cuba; Internacional; Mexico,Internacional
196756,2024,Política y Economía,Cuba; Internacional; Mexico,Mexico
196825,2024,Política y Economía,Ambiente; Derechas; Javier Milei; RIGI,Ambiente
196825,2024,Política y Economía,Ambiente; Derechas; Javier Milei; RIGI,Derechas
196825,2024,Política y Economía,Ambiente; Derechas; Javier Milei; RIGI,Javier Milei
196825,2024,Política y Economía,Ambiente; Derechas; Javier Milei; RIGI,Rigi
196882,2024,Otras,Derechas; Javier Milei; Ley Bases,Derechas
196882,2024,Otras,Derechas; Javier Milei; Ley Bases,Javier Milei
196882,2024,Otras,Derechas; Javier Milei; Ley Bases,Ley Bases
196902,2024,Culturas,Cárceles; Teatro; Zapping cultural,Cárceles
196902,2024,Culturas,Cárceles; Teatro; Zapping cultural,Teatro
196902,2024,Culturas,Cárceles; Teatro; Zapping cultural,Zapping Cultural
196932,2024,Política y Economía,Javier Milei; Ley Bases; O sea digamos; PRO; UCR,Javier Milei
196932,2024,Política y Economía,Javier Milei; Ley Bases; O sea digamos; PRO; UCR,Ley Bases
196932,2024,Política y Economía,Javier Milei; Ley Bases; O sea digamos; PRO; UCR,O Sea Digamos
196932,2024,Política y Economía,Javier Milei; Ley Bases; O sea digamos; PRO; UCR,Pro
196932,2024,Política y Economía,Javier Milei; Ley Bases; O sea digamos; PRO; UCR,Ucr
196973,2024,Política y Economía,Congreso; Fuerzas de seguridad; Violencia policial,Congreso
196973,2024,Política y Economía,Congreso; Fuerzas de seguridad; Violencia policial,Fuerzas De Seguridad
196973,2024,Política y Economía,Congreso; Fuerzas de seguridad; Violencia policial,Violencia Policial
196981,2024,Culturas,Asociación del Fútbol Argentino; Fútbol,Asociación Del Fútbol Argentino
196981,2024,Culturas,Asociación del Fútbol Argentino; Fútbol,Fútbol
196935,2024,Política y Economía,CABA; Jorge Macri; Mauricio Macri; PRO,Caba
196935,2024,Política y Economía,CABA; Jorge Macri; Mauricio Macri; PRO,Jorge Macri
196935,2024,Política y Economía,CABA; Jorge Macri; Mauricio Macri; PRO,Mauricio Macri
196935,2024,Política y Economía,CABA; Jorge Macri; Mauricio Macri; PRO,Pro
174546,2024,Política y Economía,Eduardo Duhalde; Masacre de Avellaneda; Movimiento Piquetero; Movimientos sociales; Violencia policial,Eduardo Duhalde
174546,2024,Política y Economía,Eduardo Duhalde; Masacre de Avellaneda; Movimiento Piquetero; Movimientos sociales; Violencia policial,Masacre De Avellaneda
174546,2024,Política y Economía,Eduardo Duhalde; Masacre de Avellaneda; Movimiento Piquetero; Movimientos sociales; Violencia policial,Movimiento Piquetero
174546,2024,Política y Economía,Eduardo Duhalde; Masacre de Avellaneda; Movimiento Piquetero; Movimientos sociales; Violencia policial,Movimientos Sociales
174546,2024,Política y Economía,Eduardo Duhalde; Masacre de Avellaneda; Movimiento Piquetero; Movimientos sociales; Violencia policial,Violencia Policial
197070,2024,Política y Economía,Corrientes; Desapariciones; Justicia; Seguridad,Corrientes
197070,2024,Política y Economía,Corrientes; Desapariciones; Justicia; Seguridad,Desapariciones
